,ApplicationDate,CreditAmount,PersonType,ApprovalStatus,ProductType,City,Revenue,Age,CreditScore,Prob_DefaultStatus
2273,285,1209,PJ,DENIED,CartaoCredito,Night City,93971.0,24.0,317,0.0
2274,324,3635,PJ,DENIED,CartaoCredito,Smallville,345389.0,10.0,390,0.0
2275,448,13227,PJ,DENIED,CartaoCredito,Night City,17738.0,2.0,338,0.0
2276,436,2374,PJ,DENIED,CartaoCredito,Springfield,160395.0,48.0,487,0.0
2278,481,3932,PJ,DENIED,Emprestimo,Springfield,166280.0,1.0,435,0.0
2279,516,395,PJ,DENIED,CartaoCredito,Springfield,953711.0,7.0,216,0.0
2280,502,5990,PJ,DENIED,CartaoCredito,Springfield,271327.0,15.0,411,0.0
2281,568,1048,PJ,DENIED,CartaoCredito,Springfield,634540.0,27.0,268,0.0
2282,245,13993,PJ,DENIED,CartaoCredito,Smallville,957313.0,3.0,673,0.0
2283,577,5570,PJ,DENIED,CartaoCredito,Smallville,461499.0,11.0,294,0.0
2284,594,388,PJ,DENIED,CartaoCredito,Smallville,14095.0,28.0,421,0.0
2285,530,496,PJ,DENIED,CartaoCredito,Springfield,915286.0,5.0,341,0.0
2286,384,408,PJ,DENIED,CartaoCredito,Night City,480940.0,29.0,467,0.0
2287,433,2907,PJ,DENIED,CartaoCredito,Night City,551243.0,1.0,679,0.0
2288,542,5029,PJ,DENIED,Emprestimo,Smallville,215965.0,13.0,278,0.0
2289,415,7447,PJ,DENIED,CartaoCredito,Smallville,950535.0,5.0,633,0.0
2290,466,1033,PJ,DENIED,CartaoCredito,Smallville,288229.0,36.0,641,0.0
2291,497,787,PJ,DENIED,CartaoCredito,Night City,176901.0,14.0,456,0.0
2292,362,615,PJ,DENIED,Emprestimo,Smallville,495928.0,18.0,474,0.0
2293,544,2383,PJ,DENIED,Emprestimo,Smallville,770615.0,8.0,205,0.0
2294,414,4849,PJ,DENIED,Emprestimo,Smallville,221817.0,8.0,320,0.0
2295,499,3428,PJ,DENIED,CartaoCredito,Night City,311069.0,1.0,313,0.0
2296,362,2572,PJ,DENIED,Emprestimo,Night City,75230.0,6.0,607,0.0
2297,452,2391,PJ,DENIED,CartaoCredito,Springfield,74224.0,3.0,467,0.0
2299,363,1603,PJ,DENIED,CartaoCredito,Smallville,367300.0,0.0,691,0.0
2300,579,719,PJ,DENIED,CartaoCredito,Springfield,883496.0,22.0,683,0.0
2301,586,14393,PJ,DENIED,CartaoCredito,Night City,937058.0,2.0,204,0.0
2302,562,6716,PJ,DENIED,Emprestimo,Springfield,90583.0,20.0,604,0.0
2303,494,2542,PJ,DENIED,Emprestimo,Springfield,1393493.0,7.0,332,0.0
2304,415,224,PJ,DENIED,CartaoCredito,Springfield,60569.0,0.0,351,0.0
2305,484,6682,PJ,DENIED,Emprestimo,Smallville,322471.0,1.0,242,0.0
2306,573,6015,PJ,DENIED,CartaoCredito,Night City,243687.0,25.0,505,0.0
2307,426,9839,PJ,DENIED,Emprestimo,Springfield,221553.0,8.0,276,0.0
2308,246,6766,PJ,DENIED,Emprestimo,Night City,71735.0,11.0,695,0.0
2310,392,2434,PJ,DENIED,Emprestimo,Springfield,90583.0,12.0,611,0.0
2311,407,559,PJ,DENIED,Emprestimo,Smallville,137015.0,11.0,542,0.0
2312,538,5465,PJ,DENIED,CartaoCredito,Night City,224166.0,10.0,588,0.0
2313,545,1686,PJ,DENIED,Emprestimo,Smallville,705072.0,23.0,275,0.0
2314,564,1109,PJ,DENIED,CartaoCredito,Springfield,122802.0,3.0,623,0.0
2315,488,13772,PJ,DENIED,Emprestimo,Night City,491779.0,1.0,565,0.0
2316,331,93,PJ,DENIED,Emprestimo,Smallville,1064124.0,9.0,595,0.0
2317,421,1941,PJ,DENIED,CartaoCredito,Night City,323938.0,18.0,344,0.0
2318,470,5578,PJ,DENIED,Emprestimo,Night City,269630.0,22.0,636,0.0
2319,382,883,PJ,DENIED,Emprestimo,Springfield,360295.0,23.0,444,0.0
2320,349,1274,PJ,DENIED,CartaoCredito,Smallville,674364.0,13.0,305,0.0
2321,242,14497,PJ,DENIED,CartaoCredito,Night City,411049.0,15.0,521,0.0
2322,287,1088,PJ,DENIED,CartaoCredito,Night City,735173.0,13.0,590,0.0
2323,468,1822,PJ,DENIED,CartaoCredito,Night City,223678.0,0.0,454,0.0
2324,351,5988,PJ,DENIED,Emprestimo,Night City,223102.0,4.0,269,0.0
2325,271,2455,PJ,DENIED,CartaoCredito,Springfield,19501.0,3.0,368,0.0
2326,407,4337,PJ,DENIED,Emprestimo,Springfield,213145.0,5.0,694,0.0
2327,351,356,PJ,DENIED,Emprestimo,Springfield,1330907.0,22.0,318,0.0
2328,486,1877,PJ,DENIED,CartaoCredito,Smallville,647086.0,2.0,267,0.0
2329,376,1681,PJ,DENIED,CartaoCredito,Smallville,122917.0,4.0,287,0.0
2330,310,17089,PJ,DENIED,Emprestimo,Smallville,102494.0,1.0,237,0.0
2331,494,2887,PJ,DENIED,Emprestimo,Springfield,431097.0,16.0,679,0.0
2332,357,8278,PJ,DENIED,Emprestimo,Springfield,122305.0,6.0,312,0.0
2333,488,7587,PJ,DENIED,Emprestimo,Springfield,385193.0,22.0,608,0.0
2336,286,3454,PJ,DENIED,CartaoCredito,Springfield,631462.0,2.0,409,0.0
2337,356,1211,PJ,DENIED,CartaoCredito,Smallville,2137478.0,3.0,313,0.0
2338,542,930,PJ,DENIED,CartaoCredito,Smallville,53957.0,1.0,459,0.0
2339,527,6260,PJ,DENIED,Emprestimo,Springfield,1407819.0,15.0,326,0.0
2340,519,16933,PJ,DENIED,Emprestimo,Springfield,224317.0,11.0,398,0.0
2341,489,6857,PJ,DENIED,Emprestimo,Springfield,436432.0,8.0,279,0.0
2342,485,4639,PJ,DENIED,Emprestimo,Night City,380152.0,1.0,318,0.0
2343,397,5760,PJ,DENIED,Emprestimo,Smallville,1334474.0,2.0,632,0.0
2344,462,13499,PJ,DENIED,Emprestimo,Smallville,912054.0,7.0,598,0.0
2345,548,3385,PJ,DENIED,Emprestimo,Night City,341566.0,0.0,671,0.0
2346,445,10796,PJ,DENIED,CartaoCredito,Springfield,507172.0,4.0,694,0.0
2347,401,2069,PJ,DENIED,Emprestimo,Smallville,336876.0,6.0,224,0.0
2348,492,2736,PJ,DENIED,CartaoCredito,Smallville,394124.0,3.0,463,0.0
2349,596,26654,PJ,DENIED,CartaoCredito,Smallville,236739.0,7.0,433,0.0
2350,305,2547,PJ,DENIED,Emprestimo,Smallville,533579.0,12.0,587,0.0
2351,362,3908,PJ,DENIED,CartaoCredito,Springfield,169469.0,16.0,273,0.0
2352,493,1186,PJ,DENIED,Emprestimo,Night City,610563.0,0.0,217,0.0
2353,423,3487,PJ,DENIED,CartaoCredito,Night City,112947.0,20.0,640,0.0
2354,353,7683,PJ,DENIED,Emprestimo,Night City,31261.0,22.0,637,0.0
2355,348,4907,PJ,DENIED,Emprestimo,Smallville,493217.0,25.0,547,0.0
2356,426,15745,PJ,DENIED,CartaoCredito,Springfield,188444.0,4.0,311,0.0
2357,292,5674,PJ,DENIED,Emprestimo,Springfield,90583.0,8.0,559,0.0
2358,374,3846,PJ,DENIED,Emprestimo,Springfield,172476.0,9.0,346,0.0
2359,531,2633,PJ,DENIED,CartaoCredito,Springfield,569983.0,0.0,368,0.0
2360,359,887,PJ,DENIED,Emprestimo,Springfield,1521459.0,8.0,484,0.0
2361,493,1405,PJ,DENIED,CartaoCredito,Night City,257140.0,8.0,346,0.0
2362,356,6541,PJ,DENIED,CartaoCredito,Springfield,713008.0,18.0,298,0.0
2363,444,9418,PJ,DENIED,Emprestimo,Smallville,347743.0,0.0,507,0.0
2364,588,2292,PJ,DENIED,Emprestimo,Smallville,297670.0,6.0,261,0.0
2365,594,5192,PJ,DENIED,CartaoCredito,Springfield,388324.0,15.0,311,0.0
2366,268,409,PJ,DENIED,Emprestimo,Springfield,64266.0,2.0,502,0.0
2367,468,13536,PJ,DENIED,Emprestimo,Night City,963077.0,9.0,340,0.0
2368,472,25,PJ,DENIED,Emprestimo,Smallville,24025.0,1.0,535,0.0
2369,470,1685,PJ,DENIED,CartaoCredito,Smallville,1080180.0,3.0,387,0.0
2370,261,5595,PJ,DENIED,CartaoCredito,Springfield,90583.0,14.0,229,0.0
2371,541,6325,PJ,DENIED,Emprestimo,Springfield,1116579.0,1.0,555,0.0
2372,322,2334,PJ,DENIED,CartaoCredito,Night City,503750.0,1.0,574,0.0
2373,575,11940,PJ,DENIED,CartaoCredito,Smallville,630883.0,7.0,669,0.0
2374,376,510,PJ,DENIED,CartaoCredito,Smallville,91207.0,20.0,200,0.0
2375,290,3003,PJ,DENIED,CartaoCredito,Springfield,830754.0,2.0,260,0.0
2376,572,13941,PJ,DENIED,CartaoCredito,Springfield,945200.0,19.0,217,0.0
2377,239,4761,PJ,DENIED,Emprestimo,Smallville,433186.0,7.0,475,0.0
2378,390,3795,PJ,DENIED,CartaoCredito,Smallville,108243.0,3.0,677,0.0
2379,302,544,PJ,DENIED,Emprestimo,Night City,181271.0,10.0,275,0.0
2380,304,1290,PJ,DENIED,Emprestimo,Springfield,668039.0,30.0,384,0.0
2381,304,10377,PJ,DENIED,CartaoCredito,Springfield,102777.0,10.0,451,0.0
2382,468,13951,PJ,DENIED,CartaoCredito,Smallville,1845540.0,8.0,467,0.0
2383,333,1462,PJ,DENIED,Emprestimo,Springfield,225407.0,13.0,496,0.0
2384,443,7067,PJ,DENIED,CartaoCredito,Springfield,80213.0,3.0,425,0.0
2385,573,1333,PJ,DENIED,CartaoCredito,Night City,169795.0,2.0,643,0.0
2386,314,4228,PJ,DENIED,Emprestimo,Smallville,356118.0,5.0,643,0.0
2387,515,3384,PJ,DENIED,CartaoCredito,Smallville,531668.0,6.0,622,0.0
2388,453,2184,PJ,DENIED,Emprestimo,Springfield,638225.0,7.0,276,0.0
2389,345,1870,PJ,DENIED,CartaoCredito,Night City,228672.0,1.0,311,0.0
2390,427,10217,PJ,DENIED,CartaoCredito,Smallville,2492464.0,28.0,445,0.0
2391,548,3185,PJ,DENIED,CartaoCredito,Smallville,326385.0,15.0,200,0.0
2392,262,9748,PJ,DENIED,CartaoCredito,Springfield,620723.0,14.0,380,0.0
2393,274,299,PF,DENIED,CartaoCredito,Smallville,6173.0,42.0,662,0.0
2394,526,1193,PF,DENIED,Emprestimo,Smallville,49906.0,41.0,543,0.0
2395,400,1013,PF,DENIED,CartaoCredito,Springfield,90583.0,22.0,410,0.0
2400,466,1022,PF,DENIED,Emprestimo,Springfield,75465.0,24.0,518,0.0
2401,363,4555,PF,DENIED,Emprestimo,Night City,47557.0,22.0,244,0.0
2403,396,8823,PF,DENIED,CartaoCredito,Night City,90583.0,27.0,697,0.0
2404,349,2206,PF,DENIED,CartaoCredito,Smallville,5015.0,34.0,522,0.0
2406,501,21671,PF,DENIED,CartaoCredito,Smallville,220902.0,30.0,514,0.0
2407,522,7397,PF,DENIED,CartaoCredito,Smallville,102154.0,18.0,377,0.0
2408,360,6135,PF,DENIED,Emprestimo,Springfield,10539.0,68.0,431,0.0
2410,453,1862,PF,DENIED,CartaoCredito,Night City,143640.0,29.0,369,0.0
2412,575,7369,PF,DENIED,CartaoCredito,Smallville,9314.0,21.0,696,0.0
2413,280,1711,PF,DENIED,CartaoCredito,Night City,5918.0,38.0,557,0.0
2415,487,2701,PF,DENIED,CartaoCredito,Springfield,44099.0,36.0,410,0.0
2417,567,14316,PF,DENIED,CartaoCredito,Night City,3085.0,46.0,475,0.0
2419,322,6070,PF,DENIED,Emprestimo,Springfield,9875.0,69.0,611,0.0
2420,552,17839,PF,DENIED,Emprestimo,Smallville,132361.0,31.0,559,0.0
2424,355,1032,PF,DENIED,Emprestimo,Smallville,61914.0,32.0,238,0.0
2429,333,2086,PF,DENIED,Emprestimo,Night City,49223.0,69.0,700,0.0
2430,353,602,PF,DENIED,CartaoCredito,Night City,41160.0,67.0,487,0.0
2432,563,10492,PF,DENIED,CartaoCredito,Smallville,3776.0,22.0,421,0.0
2434,235,10906,PF,DENIED,CartaoCredito,Springfield,60039.0,51.0,438,0.0
2436,453,535,PF,DENIED,Emprestimo,Smallville,61771.0,25.0,590,0.0
2441,337,6862,PF,DENIED,CartaoCredito,Smallville,97481.0,30.0,414,0.0
2445,541,11130,PF,DENIED,CartaoCredito,Night City,8666.0,61.0,387,0.0
2453,521,5954,PF,DENIED,CartaoCredito,Night City,2841.0,18.0,636,0.0
2454,464,755,PF,DENIED,CartaoCredito,Night City,16148.0,45.0,227,0.0
2455,342,6750,PF,DENIED,Emprestimo,Springfield,90583.0,69.0,357,0.0
2457,337,11037,PF,DENIED,Emprestimo,Springfield,42987.0,63.0,270,0.0
2461,486,3631,PF,DENIED,CartaoCredito,Smallville,16484.0,52.0,405,0.0
2463,522,409,PF,DENIED,CartaoCredito,Smallville,13566.0,21.0,694,0.0
2468,286,208,PF,DENIED,CartaoCredito,Smallville,28921.0,32.0,520,0.0
2469,518,9671,PF,DENIED,CartaoCredito,Springfield,13124.0,44.0,648,0.0
2470,487,515,PF,DENIED,Emprestimo,Smallville,195567.0,44.0,690,0.0
2475,506,16245,PF,DENIED,CartaoCredito,Springfield,10705.0,45.0,378,0.0
2476,598,1089,PF,DENIED,CartaoCredito,Night City,23036.0,19.0,446,0.0
2482,445,977,PF,DENIED,Emprestimo,Smallville,143466.0,61.0,296,0.0
2493,325,2161,PF,DENIED,CartaoCredito,Springfield,22897.0,24.0,261,0.0
2496,432,6125,PF,DENIED,CartaoCredito,Night City,240134.0,18.0,432,0.0
2499,426,2760,PF,DENIED,CartaoCredito,Springfield,21267.0,40.0,466,0.0
2505,320,3702,PF,DENIED,CartaoCredito,Smallville,90583.0,65.0,504,0.0
2506,596,5950,PF,DENIED,CartaoCredito,Night City,28236.0,69.0,626,0.0
2507,288,4389,PF,DENIED,CartaoCredito,Smallville,180394.0,32.0,351,0.0
2509,326,1649,PF,DENIED,CartaoCredito,Smallville,19359.0,24.0,210,0.0
2511,519,4840,PF,DENIED,CartaoCredito,Night City,12545.0,44.0,359,0.0
2513,588,1042,PF,DENIED,Emprestimo,Smallville,78143.0,25.0,671,0.0
2515,552,21419,PF,DENIED,CartaoCredito,Night City,101803.0,38.0,243,0.0
2517,321,13495,PF,DENIED,Emprestimo,Smallville,61832.0,20.0,547,0.0
2518,460,10052,PF,DENIED,CartaoCredito,Smallville,60528.0,67.0,525,0.0
2519,591,21821,PF,DENIED,CartaoCredito,Night City,20414.0,33.0,520,0.0
2521,526,1597,PF,DENIED,Emprestimo,Smallville,131670.0,25.0,297,0.0
2522,344,7326,PF,DENIED,Emprestimo,Smallville,3607.0,20.0,582,0.0
2523,319,14481,PF,DENIED,CartaoCredito,Night City,81190.0,57.0,241,0.0
2524,297,2141,PF,DENIED,CartaoCredito,Smallville,57868.0,51.0,382,0.0
2526,304,14931,PF,DENIED,CartaoCredito,Night City,6005.0,66.0,488,0.0
2529,363,3088,PF,DENIED,CartaoCredito,Springfield,2527.0,63.0,338,0.0
2532,347,201,PF,DENIED,CartaoCredito,Smallville,52829.0,50.0,226,0.0
2534,444,12683,PF,DENIED,Emprestimo,Springfield,135101.0,50.0,617,0.0
2535,327,315,PF,DENIED,CartaoCredito,Smallville,90583.0,33.0,275,0.0
2537,528,2314,PF,DENIED,Emprestimo,Springfield,40969.0,22.0,228,0.0
2542,553,1984,PF,DENIED,CartaoCredito,Smallville,60929.0,22.0,308,0.0
2543,531,455,PF,DENIED,Emprestimo,Smallville,55415.0,68.0,202,0.0
2544,425,6841,PF,DENIED,Emprestimo,Smallville,12173.0,29.0,561,0.0
2545,544,4229,PF,DENIED,CartaoCredito,Smallville,12982.0,60.0,686,0.0
2546,488,21531,PF,DENIED,Emprestimo,Night City,10394.0,28.0,557,0.0
2547,311,1412,PF,DENIED,Emprestimo,Smallville,70937.0,22.0,389,0.0
2550,598,13252,PF,DENIED,CartaoCredito,Springfield,89891.0,69.0,335,0.0
2551,514,7337,PF,DENIED,CartaoCredito,Smallville,49302.0,54.0,448,0.0
2552,400,3281,PF,DENIED,CartaoCredito,Springfield,41647.0,26.0,511,0.0
2554,268,266,PF,DENIED,CartaoCredito,Smallville,51805.0,28.0,620,0.0
2555,573,722,PF,DENIED,CartaoCredito,Springfield,37190.0,40.0,222,0.0
2560,252,4272,PF,DENIED,CartaoCredito,Springfield,31992.0,38.0,598,0.0
2561,235,9220,PF,DENIED,Emprestimo,Smallville,69204.0,63.0,563,0.0
2562,532,3702,PF,DENIED,CartaoCredito,Springfield,83774.0,62.0,377,0.0
2563,385,2222,PF,DENIED,Emprestimo,Smallville,141086.0,58.0,592,0.0
2565,565,8480,PF,DENIED,CartaoCredito,Night City,63537.0,30.0,658,0.0
2567,302,2422,PF,DENIED,Emprestimo,Springfield,159754.0,43.0,473,0.0
2568,239,750,PF,DENIED,CartaoCredito,Springfield,33448.0,60.0,425,0.0
2574,344,10468,PF,DENIED,Emprestimo,Night City,137810.0,21.0,582,0.0
2575,377,586,PF,DENIED,Emprestimo,Smallville,175805.0,36.0,434,0.0
2577,431,6365,PF,DENIED,CartaoCredito,Smallville,220655.0,70.0,670,0.0
2581,498,91,PF,DENIED,CartaoCredito,Smallville,11032.0,56.0,299,0.0
2583,300,12787,PF,DENIED,CartaoCredito,Night City,206886.0,23.0,661,0.0
2585,490,828,PF,DENIED,CartaoCredito,Night City,72420.0,57.0,390,0.0
2587,544,6667,PF,DENIED,Emprestimo,Night City,50522.0,67.0,306,0.0
2588,473,12989,PF,DENIED,Emprestimo,Springfield,132368.0,50.0,341,0.0
2591,282,3009,PF,DENIED,CartaoCredito,Night City,531.0,53.0,302,0.0
2592,280,1272,PF,DENIED,CartaoCredito,Smallville,33029.0,45.0,628,0.0
2593,438,3011,PF,DENIED,CartaoCredito,Night City,1499.0,22.0,229,0.0
2594,360,12316,PF,DENIED,CartaoCredito,Smallville,51689.0,56.0,245,0.0
2595,475,66,PF,DENIED,CartaoCredito,Smallville,67505.0,38.0,406,0.0
2597,322,4524,PF,DENIED,Emprestimo,Smallville,47566.0,21.0,369,0.0
2600,563,4160,PF,DENIED,CartaoCredito,Springfield,92563.0,55.0,653,0.0
2601,437,3019,PF,DENIED,CartaoCredito,Springfield,45877.0,18.0,355,0.0
2602,270,2906,PF,DENIED,CartaoCredito,Smallville,10674.0,60.0,652,0.0
2603,492,844,PF,DENIED,CartaoCredito,Springfield,82563.0,31.0,611,0.0
2604,462,1004,PF,DENIED,CartaoCredito,Night City,8532.0,47.0,224,0.0
2605,393,2337,PF,DENIED,Emprestimo,Springfield,62889.0,20.0,211,0.0
2606,506,5572,PF,DENIED,CartaoCredito,Smallville,9761.0,27.0,359,0.0
2607,595,100,PF,DENIED,CartaoCredito,Springfield,291594.0,38.0,602,0.0
2609,438,1360,PF,DENIED,Emprestimo,Smallville,42235.0,30.0,675,0.0
2612,512,11333,PF,DENIED,CartaoCredito,Springfield,56920.0,30.0,513,0.0
2617,494,4893,PF,DENIED,CartaoCredito,Springfield,49089.0,42.0,228,0.0
2619,352,7211,PF,DENIED,CartaoCredito,Springfield,9306.0,22.0,610,0.0
2621,245,1589,PF,DENIED,Emprestimo,Springfield,60523.0,22.0,346,0.0
2623,266,12284,PF,DENIED,CartaoCredito,Springfield,102816.0,49.0,309,0.0
2624,475,1156,PF,DENIED,CartaoCredito,Smallville,16918.0,36.0,548,0.0
2625,557,55,PF,DENIED,CartaoCredito,Smallville,2760.0,36.0,316,0.0
2626,335,4588,PF,DENIED,Emprestimo,Smallville,172495.0,23.0,661,0.0
2627,306,12291,PF,DENIED,CartaoCredito,Smallville,16081.0,28.0,587,0.0
2628,354,432,PF,DENIED,Emprestimo,Smallville,105614.0,18.0,448,0.0
2629,299,1408,PF,DENIED,CartaoCredito,Springfield,53322.0,70.0,356,0.0
2630,559,1703,PF,DENIED,CartaoCredito,Night City,90583.0,31.0,272,0.0
2632,299,6595,PF,DENIED,CartaoCredito,Springfield,89044.0,30.0,423,0.0
2636,563,2034,PF,DENIED,CartaoCredito,Smallville,138095.0,21.0,299,0.0
2637,276,7368,PF,DENIED,CartaoCredito,Springfield,17005.0,34.0,501,0.0
2640,447,8033,PF,DENIED,Emprestimo,Night City,78249.0,21.0,393,0.0
2641,587,480,PF,DENIED,CartaoCredito,Night City,28980.0,68.0,695,0.0
2643,523,5977,PF,DENIED,Emprestimo,Smallville,9840.0,22.0,422,0.0
2645,271,3214,PF,DENIED,Emprestimo,Springfield,22336.0,18.0,495,0.0
2646,546,1922,PF,DENIED,CartaoCredito,Springfield,2540.0,38.0,284,0.0
2653,349,3268,PF,DENIED,Emprestimo,Smallville,240079.0,42.0,431,0.0
2655,480,2190,PF,DENIED,CartaoCredito,Smallville,875.0,40.0,618,0.0
2658,362,2425,PF,DENIED,CartaoCredito,Night City,103989.0,22.0,282,0.0
2659,564,3150,PF,DENIED,CartaoCredito,Smallville,82502.0,38.0,534,0.0
2663,479,298,PF,DENIED,CartaoCredito,Smallville,53945.0,52.0,645,0.0
2666,559,4494,PF,DENIED,CartaoCredito,Night City,7898.0,69.0,532,0.0
2667,305,694,PF,DENIED,CartaoCredito,Smallville,79033.0,37.0,326,0.0
2668,365,5325,PF,DENIED,CartaoCredito,Smallville,111233.0,19.0,233,0.0
2669,260,455,PF,DENIED,CartaoCredito,Springfield,90583.0,57.0,203,0.0
2670,501,2332,PF,DENIED,Emprestimo,Smallville,3730.0,28.0,641,0.0
2671,343,6426,PF,DENIED,Emprestimo,Night City,107875.0,31.0,239,0.0
2672,327,8706,PF,DENIED,Emprestimo,Smallville,70023.0,21.0,251,0.0
2674,392,5371,PF,DENIED,CartaoCredito,Springfield,53771.0,58.0,578,0.0
2676,353,5978,PF,DENIED,Emprestimo,Springfield,51421.0,23.0,256,0.0
2678,352,2041,PF,DENIED,CartaoCredito,Smallville,124396.0,59.0,596,0.0
2680,596,32,PF,DENIED,Emprestimo,Smallville,30419.0,67.0,513,0.0
2682,305,2092,PF,DENIED,Emprestimo,Night City,147929.0,31.0,432,0.0
2683,583,541,PF,DENIED,CartaoCredito,Springfield,16514.0,51.0,684,0.0
2686,340,349,PF,DENIED,CartaoCredito,Springfield,105410.0,69.0,409,0.0
2687,307,10261,PF,DENIED,Emprestimo,Smallville,32323.0,23.0,281,0.0
2689,557,2777,PF,DENIED,CartaoCredito,Springfield,8511.0,58.0,280,0.0
2690,334,5916,PF,DENIED,Emprestimo,Night City,18560.0,25.0,355,0.0
2691,302,430,PF,DENIED,CartaoCredito,Springfield,46505.0,27.0,474,0.0
2692,512,5705,PF,DENIED,CartaoCredito,Springfield,25317.0,43.0,201,0.0
2693,317,2721,PF,DENIED,CartaoCredito,Night City,7000.0,41.0,676,0.0
2695,393,11226,PF,DENIED,Emprestimo,Smallville,55054.0,22.0,422,0.0
2696,370,5273,PF,DENIED,CartaoCredito,Springfield,90583.0,58.0,624,0.0
2697,414,7494,PF,DENIED,CartaoCredito,Springfield,6046.0,61.0,235,0.0
2702,272,5785,PF,DENIED,Emprestimo,Springfield,61034.0,60.0,522,0.0
2704,544,1567,PF,DENIED,Emprestimo,Smallville,50968.0,55.0,229,0.0
2705,271,3037,PF,DENIED,CartaoCredito,Springfield,31030.0,62.0,237,0.0
2706,381,21586,PF,DENIED,CartaoCredito,Smallville,160138.0,53.0,372,0.0
2710,382,1117,PF,DENIED,CartaoCredito,Smallville,89567.0,34.0,302,0.0
2711,257,917,PF,DENIED,CartaoCredito,Smallville,15535.0,52.0,645,0.0
2713,330,3897,PF,DENIED,CartaoCredito,Smallville,91367.0,46.0,635,0.0
2714,407,10239,PF,DENIED,CartaoCredito,Springfield,30263.0,53.0,417,0.0
2715,363,6260,PF,DENIED,CartaoCredito,Smallville,59655.0,22.0,422,0.0
2720,318,311,PF,DENIED,CartaoCredito,Smallville,1164.0,39.0,445,0.0
2721,461,1005,PF,DENIED,CartaoCredito,Smallville,19166.0,22.0,358,0.0
2725,254,2123,PF,DENIED,CartaoCredito,Smallville,48417.0,46.0,628,0.0
2727,280,1621,PF,DENIED,CartaoCredito,Springfield,14789.0,44.0,364,0.0
2728,397,4487,PF,DENIED,CartaoCredito,Smallville,55675.0,34.0,688,0.0
2729,321,6605,PF,DENIED,CartaoCredito,Springfield,3914.0,48.0,245,0.0
2731,254,1356,PF,DENIED,CartaoCredito,Springfield,90583.0,30.0,400,0.0
2732,434,998,PF,DENIED,Emprestimo,Smallville,21399.0,22.0,298,0.0
2734,513,2947,PF,DENIED,Emprestimo,Smallville,354761.0,22.0,641,0.0
2736,296,7424,PF,DENIED,CartaoCredito,Springfield,90583.0,54.0,591,0.0
2738,435,1346,PF,DENIED,Emprestimo,Smallville,38138.0,70.0,652,0.0
2739,505,3667,PF,DENIED,CartaoCredito,Springfield,8496.0,67.0,686,0.0
2743,546,593,PF,DENIED,Emprestimo,Smallville,68365.0,33.0,550,0.0
2745,447,13792,PF,DENIED,CartaoCredito,Springfield,92333.0,34.0,354,0.0
2746,357,201,PF,DENIED,CartaoCredito,Springfield,99045.0,53.0,373,0.0
2748,593,10122,PF,DENIED,CartaoCredito,Springfield,104239.0,68.0,370,0.0
2749,473,3624,PF,DENIED,CartaoCredito,Night City,68724.0,29.0,530,0.0
2750,332,3355,PF,DENIED,CartaoCredito,Springfield,90583.0,65.0,431,0.0
2753,526,4810,PF,DENIED,Emprestimo,Night City,114891.0,70.0,310,0.0
2754,314,5267,PF,DENIED,Emprestimo,Smallville,39253.0,32.0,492,0.0
2755,478,5362,PF,DENIED,CartaoCredito,Springfield,109852.0,67.0,498,0.0
2756,553,37209,PF,DENIED,Emprestimo,Smallville,86765.0,64.0,262,0.0
2758,358,29,PF,DENIED,Emprestimo,Smallville,64120.0,53.0,459,0.0
2760,583,2977,PF,DENIED,CartaoCredito,Smallville,237514.0,59.0,222,0.0
2761,470,2336,PF,DENIED,CartaoCredito,Smallville,49880.0,44.0,252,0.0
2763,351,3660,PF,DENIED,Emprestimo,Springfield,72683.0,22.0,262,0.0
2764,377,2087,PF,DENIED,Emprestimo,Smallville,96357.0,22.0,513,0.0
2767,392,8383,PF,DENIED,Emprestimo,Springfield,82293.0,68.0,636,0.0
2769,253,92,PF,DENIED,Emprestimo,Smallville,18743.0,32.0,267,0.0
2770,463,1089,PF,DENIED,CartaoCredito,Smallville,35855.0,58.0,316,0.0
2772,417,535,PF,DENIED,CartaoCredito,Springfield,60875.0,56.0,278,0.0
2775,291,6173,PF,DENIED,CartaoCredito,Night City,680.0,63.0,627,0.0
2780,366,5136,PF,DENIED,CartaoCredito,Smallville,34453.0,25.0,644,0.0
2783,398,6443,PF,DENIED,CartaoCredito,Springfield,149827.0,32.0,456,0.0
2785,416,448,PF,DENIED,Emprestimo,Smallville,50319.0,32.0,287,0.0
2786,256,1065,PF,DENIED,CartaoCredito,Springfield,3933.0,18.0,495,0.0
2787,359,1285,PF,DENIED,Emprestimo,Smallville,90583.0,28.0,652,0.0
2790,588,1331,PF,DENIED,CartaoCredito,Night City,3347.0,35.0,491,0.0
2791,582,3883,PF,DENIED,CartaoCredito,Night City,44933.0,20.0,317,0.0
2792,319,1960,PF,DENIED,CartaoCredito,Night City,90583.0,27.0,667,0.0
2793,423,3129,PF,DENIED,CartaoCredito,Springfield,3872.0,38.0,607,0.0
2795,349,4131,PF,DENIED,CartaoCredito,Smallville,119801.0,54.0,419,0.0
2797,378,2993,PF,DENIED,Emprestimo,Smallville,21714.0,70.0,334,0.0
2798,394,827,PF,DENIED,CartaoCredito,Night City,53203.0,62.0,430,0.0
2799,493,4885,PF,DENIED,Emprestimo,Springfield,122134.0,19.0,539,0.0
2800,375,7038,PF,DENIED,CartaoCredito,Smallville,8917.0,58.0,457,0.0
