CustomerID,ApplicationDate,CreditAmount,PersonType,ApprovalStatus,ProductType,City,PersonIncome,PersonAge,CompanyRevenue,CompanyAge,EconomicActivity,CreditScore,DefaultStatus
337967,2023-08-05,1217,PJ,DENIED,Emprestimo,Smallville,NaN,NaN,548405,18,HealthCare,360,NaN
44171,2023-10-14,17097,PF,DENIED,CartaoCredito,Springfield,104447,62,NaN,NaN,null,624,NaN
130111,2023-03-06,6279,PJ,APPROVED,CartaoCredito,Springfield,NaN,NaN,NaN,3,Marketing,829,0
290140,2023-06-15,15748,PF,DENIED,Emprestimo,Smallville,24252,29,NaN,NaN,null,371,NaN
315097,2023-07-30,2785,PF,APPROVED,CartaoCredito,Springfield,58716,69,NaN,NaN,null,719,0
314577,2023-12-06,3223,PJ,DENIED,CartaoCredito,Night City,NaN,NaN,1119001,NaN,null,266,NaN
378106,2023-02-03,11412,PF,DENIED,Emprestimo,null,40611,69,NaN,NaN,null,601,NaN
318554,2023-04-19,3723,PJ,APPROVED,CartaoCredito,Springfield,NaN,NaN,416908,12,Marketing,576,0
149381,2023-05-15,6143,PJ,DENIED,Emprestimo,Night City,NaN,NaN,305686,8,Agriculture,262,NaN
408405,2023-05-18,1453,PF,DENIED,Emprestimo,Springfield,5682,49,NaN,NaN,null,534,NaN
493502,2023-01-25,2960,PJ,DENIED,Emprestimo,Springfield,NaN,NaN,111541,12,Education,267,NaN
362009,2023-06-05,659,PJ,APPROVED,CartaoCredito,Night City,NaN,NaN,913196,11,Marketing,878,1
14064,2023-07-20,1153,PJ,APPROVED,CartaoCredito,Smallville,NaN,NaN,31280,5,Others,827,0
444540,2023-04-17,5,PF,APPROVED,CartaoCredito,Smallville,35389,45,NaN,NaN,null,526,0
444109,2023-02-18,200,PJ,DENIED,CartaoCredito,Springfield,NaN,NaN,1166429,18,null,284,NaN
345195,2023-09-10,18923,PJ,APPROVED,Emprestimo,Night City,NaN,NaN,780176,3,Education,637,0
459186,2023-04-10,1388,PF,APPROVED,Emprestimo,Springfield,121894,50,NaN,NaN,null,735,0
158152,2023-07-11,5443,PF,APPROVED,Emprestimo,Springfield,9594,NaN,NaN,NaN,null,544,0
107713,2023-07-10,9135,PF,APPROVED,CartaoCredito,null,1723,25,NaN,NaN,null,730,0
271450,2023-09-11,4000,PJ,APPROVED,CartaoCredito,Smallville,NaN,NaN,548345,7,Others,599,0
318205,2023-08-11,831,PF,APPROVED,CartaoCredito,Smallville,NaN,63,NaN,NaN,null,624,1
267137,2023-02-09,6512,PF,DENIED,CartaoCredito,Smallville,15185,57,NaN,NaN,null,414,NaN
98906,2023-09-23,4585,PJ,APPROVED,Emprestimo,Smallville,NaN,NaN,395852,0,Education,527,0
392086,2023-08-17,6570,PJ,DENIED,CartaoCredito,Smallville,NaN,NaN,1375224,4,Others,392,NaN
205391,2023-12-26,7343,PJ,DENIED,CartaoCredito,Smallville,NaN,NaN,24779,13,Marketing,604,NaN
154950,2023-06-26,18527,PJ,APPROVED,Emprestimo,Night City,NaN,NaN,192354,16,Agriculture,832,0
338780,2023-09-08,4261,PF,APPROVED,Emprestimo,null,NaN,31,NaN,NaN,null,855,0
28610,2023-12-06,2090,PJ,DENIED,CartaoCredito,Night City,NaN,NaN,510447,4,Education,571,NaN
410938,2023-12-26,5227,PF,DENIED,Emprestimo,Night City,34930,59,NaN,NaN,null,483,NaN
470765,2023-04-15,354,PF,DENIED,CartaoCredito,Springfield,22834,49,NaN,NaN,null,268,NaN
416169,2023-08-10,11384,PF,APPROVED,Emprestimo,Night City,37239,59,NaN,NaN,null,684,1
125484,2023-04-26,636,PJ,APPROVED,CartaoCredito,Springfield,NaN,NaN,102626,38,Marketing,548,0
259464,2023-07-11,1986,PF,APPROVED,CartaoCredito,Smallville,86947,70,NaN,NaN,null,783,0
202316,2023-12-29,8457,PF,APPROVED,CartaoCredito,Night City,52969,19,NaN,NaN,null,856,0
59111,2023-05-09,4548,PJ,APPROVED,Emprestimo,Night City,NaN,NaN,200584,1,Education,596,0
126397,2023-02-17,2501,PF,DENIED,Emprestimo,Springfield,5129,21,NaN,NaN,null,348,NaN
261926,2023-07-24,3207,PJ,DENIED,Emprestimo,Night City,NaN,NaN,779080,6,Marketing,578,NaN
334539,2023-07-09,9640,PJ,DENIED,CartaoCredito,Springfield,NaN,NaN,165277,1,Others,392,NaN
311391,2023-08-18,2078,PJ,DENIED,Emprestimo,Night City,NaN,NaN,272420,12,Others,277,NaN
37231,2023-06-29,10188,PF,APPROVED,CartaoCredito,Night City,105555,43,NaN,NaN,null,846,0
276975,2023-03-07,461,PF,DENIED,Emprestimo,Smallville,38877,68,NaN,NaN,null,446,NaN
465948,2023-08-10,7498,PF,APPROVED,Emprestimo,Night City,33054,18,NaN,NaN,null,578,1
6327,2023-09-15,9405,PJ,DENIED,Emprestimo,Springfield,NaN,NaN,382192,32,Others,375,NaN
189320,2023-12-23,1003,PJ,DENIED,Emprestimo,Night City,NaN,NaN,742256,11,Education,376,NaN
489646,2023-01-01,2814,PF,DENIED,CartaoCredito,Springfield,61417,NaN,NaN,NaN,null,224,NaN
165923,2023-01-09,905,PF,DENIED,Emprestimo,Smallville,59043,42,NaN,NaN,null,432,NaN
69198,2023-08-16,6131,PJ,DENIED,Emprestimo,Smallville,NaN,NaN,136629,10,Education,684,NaN
202815,2023-02-12,3832,PF,APPROVED,Emprestimo,Springfield,131007,65,NaN,NaN,null,637,1
451315,2023-11-05,5044,PF,APPROVED,CartaoCredito,Springfield,111156,42,NaN,NaN,null,681,0
439864,2023-10-19,1094,PF,DENIED,CartaoCredito,Smallville,20479,29,NaN,NaN,null,359,NaN
297996,2023-12-30,1190,PJ,DENIED,Emprestimo,Springfield,NaN,NaN,412977,17,Education,268,NaN
220654,2023-05-31,212,PJ,APPROVED,Emprestimo,Springfield,NaN,NaN,2080280,9,Marketing,699,0
191582,2023-05-02,1944,PJ,APPROVED,Emprestimo,Springfield,NaN,NaN,32000,0,Marketing,643,0
286449,2023-07-23,4102,PF,APPROVED,CartaoCredito,Springfield,41049,22,NaN,NaN,null,607,0
358059,2023-08-21,9757,PF,DENIED,CartaoCredito,Smallville,56220,47,NaN,NaN,null,227,NaN
90582,2023-01-05,5497,PJ,DENIED,Emprestimo,Smallville,NaN,NaN,NaN,6,Agriculture,400,NaN
399889,2023-03-15,2858,PF,DENIED,Emprestimo,Springfield,5070,26,NaN,NaN,null,467,NaN
246948,2023-04-13,15301,PJ,APPROVED,Emprestimo,Smallville,NaN,NaN,138798,25,Marketing,726,0
403895,2023-10-15,6351,PF,APPROVED,CartaoCredito,Night City,43087,NaN,NaN,NaN,null,811,1
38269,2023-04-23,13308,PF,DENIED,CartaoCredito,Springfield,7034,50,NaN,NaN,null,630,NaN
8751,2023-07-04,3750,PF,DENIED,Emprestimo,Springfield,27420,66,NaN,NaN,null,502,NaN
307948,2023-04-28,1498,PF,APPROVED,CartaoCredito,Smallville,18208,NaN,NaN,NaN,null,835,1
35407,2023-01-03,271,PF,DENIED,CartaoCredito,null,104664,59,NaN,NaN,null,307,NaN
7232,2023-09-07,6475,PJ,DENIED,CartaoCredito,Smallville,NaN,NaN,1229722,1,Agriculture,468,NaN
137461,2023-05-05,647,PF,DENIED,Emprestimo,Smallville,43580,23,NaN,NaN,null,313,NaN
113112,2023-09-21,1803,PF,APPROVED,Emprestimo,Springfield,13913,59,NaN,NaN,null,554,0
20881,2023-08-13,3801,PJ,DENIED,CartaoCredito,Springfield,NaN,NaN,163479,22,Others,657,NaN
483698,2023-01-11,4155,PF,APPROVED,Emprestimo,Night City,133535,35,NaN,NaN,null,777,1
31704,2023-03-05,4589,PF,APPROVED,CartaoCredito,Smallville,79130,48,NaN,NaN,null,505,1
497382,2023-05-01,909,PJ,DENIED,CartaoCredito,Night City,NaN,NaN,339938,3,Others,621,NaN
413816,2023-05-04,2388,PF,APPROVED,Emprestimo,Springfield,90617,28,NaN,NaN,null,797,0
208654,2023-09-02,4801,PF,APPROVED,CartaoCredito,Night City,10910,55,NaN,NaN,null,620,1
265610,2023-11-30,17503,PF,DENIED,CartaoCredito,Springfield,6519,59,NaN,NaN,null,573,NaN
150203,2023-10-18,6503,PJ,APPROVED,Emprestimo,Springfield,NaN,NaN,40012,3,Marketing,550,0
329553,2023-08-24,12794,PJ,APPROVED,Emprestimo,Springfield,NaN,NaN,516574,7,HealthCare,540,0
373623,2023-06-25,7182,PJ,APPROVED,Emprestimo,Springfield,NaN,NaN,60760,4,Agriculture,694,0
262694,2023-08-17,4479,PJ,APPROVED,CartaoCredito,Springfield,NaN,NaN,284604,7,Education,528,0
402187,2023-11-21,1066,PJ,DENIED,CartaoCredito,Night City,NaN,NaN,223484,11,Marketing,258,NaN
217807,2023-07-15,5493,PJ,DENIED,CartaoCredito,Smallville,NaN,NaN,268215,4,Agriculture,430,NaN
222076,2023-05-02,4883,PF,APPROVED,Emprestimo,Springfield,13284,66,NaN,NaN,null,817,0
367951,2023-10-13,4612,PJ,APPROVED,CartaoCredito,null,NaN,NaN,75934,17,Agriculture,867,0
210910,2023-05-31,3365,PF,DENIED,Emprestimo,Night City,22767,42,NaN,NaN,null,470,NaN
43216,2023-09-28,3761,PJ,APPROVED,CartaoCredito,Smallville,NaN,NaN,NaN,14,Marketing,655,0
335827,2023-10-31,2036,PF,DENIED,Emprestimo,Smallville,7597,40,NaN,NaN,null,310,NaN
281315,2023-04-19,3663,PF,DENIED,CartaoCredito,Smallville,43792,NaN,NaN,NaN,null,396,NaN
281887,2023-09-21,1100,PJ,DENIED,Emprestimo,Springfield,NaN,NaN,537350,25,HealthCare,245,NaN
322987,2023-04-25,8178,PJ,DENIED,Emprestimo,null,NaN,NaN,1806069,NaN,HealthCare,278,NaN
80049,2023-07-15,1028,PF,APPROVED,CartaoCredito,Night City,14489,24,NaN,NaN,null,688,1
145474,2023-03-17,444,PF,DENIED,Emprestimo,Smallville,29725,30,NaN,NaN,null,526,NaN
43829,2023-09-07,2866,PJ,APPROVED,CartaoCredito,Night City,NaN,NaN,121172,3,Others,769,1
162481,2023-10-19,5369,PF,DENIED,CartaoCredito,Smallville,5654,43,NaN,NaN,null,416,NaN
41431,2023-11-20,2879,PJ,DENIED,CartaoCredito,Smallville,NaN,NaN,293621,6,Agriculture,631,NaN
268071,2023-05-09,1620,PF,APPROVED,CartaoCredito,Smallville,24519,66,NaN,NaN,null,622,1
482830,2023-12-19,4084,PF,APPROVED,Emprestimo,Springfield,NaN,46,NaN,NaN,null,795,1
106535,2023-04-13,2131,PJ,DENIED,Emprestimo,Night City,NaN,NaN,91399,3,Others,274,NaN
423657,2023-01-12,13505,PF,APPROVED,Emprestimo,Night City,8767,22,NaN,NaN,null,588,0
81463,2023-12-25,12797,PJ,APPROVED,Emprestimo,Night City,NaN,NaN,112749,10,Education,741,1
281223,2023-08-17,3490,PJ,DENIED,CartaoCredito,Night City,NaN,NaN,98926,3,HealthCare,303,NaN
171312,2023-11-03,1987,PJ,DENIED,CartaoCredito,Smallville,NaN,NaN,194776,16,Others,638,NaN
204856,2023-07-27,6681,PF,DENIED,Emprestimo,Springfield,66096,18,NaN,NaN,null,306,NaN
307462,2023-05-22,187,PF,APPROVED,Emprestimo,Springfield,18970,27,NaN,NaN,null,514,0
332553,2023-08-05,3220,PF,DENIED,Emprestimo,Springfield,30032,53,NaN,NaN,null,456,NaN
400150,2023-11-11,2050,PJ,APPROVED,CartaoCredito,Smallville,NaN,NaN,634823,9,HealthCare,731,0
437533,2023-10-01,12662,PF,APPROVED,Emprestimo,Smallville,266239,18,NaN,NaN,null,792,0
340704,2023-09-14,60,PF,APPROVED,CartaoCredito,Smallville,71503,48,NaN,NaN,null,687,1
357070,2023-04-25,4024,PF,APPROVED,Emprestimo,Night City,171238,19,NaN,NaN,null,886,0
337199,2023-01-12,6748,PF,APPROVED,Emprestimo,Springfield,59569,24,NaN,NaN,null,598,1
34664,2023-05-31,3318,PF,APPROVED,Emprestimo,Night City,16171,NaN,NaN,NaN,null,661,1
162619,2023-06-30,446,PJ,APPROVED,Emprestimo,Night City,NaN,NaN,121345,1,Others,710,0
366308,2023-03-28,17961,PJ,DENIED,CartaoCredito,Night City,NaN,NaN,876588,0,Others,655,NaN
229369,2023-06-14,3649,PJ,DENIED,Emprestimo,Springfield,NaN,NaN,1059044,0,HealthCare,378,NaN
382709,2023-12-13,4762,PJ,DENIED,Emprestimo,Night City,NaN,NaN,267853,2,Marketing,440,NaN
499871,2023-03-20,1350,PF,DENIED,Emprestimo,Night City,145607,48,NaN,NaN,null,614,NaN
443794,2023-04-21,3303,PJ,DENIED,Emprestimo,null,NaN,NaN,64659,8,HealthCare,440,NaN
125115,2023-02-10,2803,PF,DENIED,Emprestimo,Springfield,37719,43,NaN,NaN,null,425,NaN
30360,2023-10-13,389,PJ,APPROVED,Emprestimo,Night City,NaN,NaN,334137,1,Marketing,790,1
128178,2023-10-11,561,PJ,DENIED,Emprestimo,Smallville,NaN,NaN,615899,13,HealthCare,577,NaN
45201,2023-11-29,9085,PF,APPROVED,Emprestimo,Night City,23410,61,NaN,NaN,null,822,0
484772,2023-06-11,1371,PF,APPROVED,CartaoCredito,Night City,38856,57,NaN,NaN,null,514,0
227795,2023-01-10,1084,PF,DENIED,Emprestimo,Smallville,780,35,NaN,NaN,null,683,NaN
60811,2023-06-25,3515,PJ,APPROVED,Emprestimo,Springfield,NaN,NaN,455835,1,Marketing,628,0
237698,2023-07-02,7321,PF,DENIED,Emprestimo,Smallville,45129,35,NaN,NaN,null,636,NaN
321020,2023-03-11,320,PF,DENIED,CartaoCredito,Springfield,NaN,59,NaN,NaN,null,356,NaN
319204,2023-12-03,4300,PF,APPROVED,CartaoCredito,Smallville,12333,19,NaN,NaN,null,667,0
28851,2023-09-24,635,PJ,DENIED,Emprestimo,null,NaN,NaN,574209,1,Marketing,509,NaN
162158,2023-07-10,186,PJ,DENIED,Emprestimo,Night City,NaN,NaN,350005,2,Marketing,656,NaN
349218,2023-10-10,271,PF,APPROVED,CartaoCredito,Springfield,55335,47,NaN,NaN,null,751,0
388862,2023-02-22,8984,PF,APPROVED,Emprestimo,Smallville,25576,50,NaN,NaN,null,691,0
345009,2023-11-14,628,PF,APPROVED,CartaoCredito,Smallville,23399,33,NaN,NaN,null,565,0
388319,2023-10-27,231,PJ,APPROVED,CartaoCredito,Night City,NaN,NaN,407942,3,null,721,0
92090,2023-12-08,2880,PJ,APPROVED,Emprestimo,Smallville,NaN,NaN,NaN,12,HealthCare,784,0
62623,2023-09-04,9289,PJ,APPROVED,CartaoCredito,Springfield,NaN,NaN,37372,19,HealthCare,645,0
6641,2023-02-18,1522,PJ,DENIED,CartaoCredito,Springfield,NaN,NaN,236955,2,null,376,NaN
371144,2023-09-21,2738,PJ,DENIED,Emprestimo,Smallville,NaN,NaN,655654,6,Education,613,NaN
71939,2023-06-17,204,PF,DENIED,Emprestimo,Night City,101810,39,NaN,NaN,null,217,NaN
367788,2023-09-17,2981,PF,APPROVED,Emprestimo,Night City,12743,49,NaN,NaN,null,558,0
5951,2023-07-10,4309,PF,APPROVED,CartaoCredito,Smallville,72323,42,NaN,NaN,null,541,0
85896,2023-01-02,4230,PF,APPROVED,Emprestimo,Smallville,90573,27,NaN,NaN,null,644,0
260264,2023-12-06,2021,PJ,APPROVED,Emprestimo,null,NaN,NaN,517148,8,Others,686,1
499655,2023-09-08,1896,PF,APPROVED,Emprestimo,Springfield,77289,37,NaN,NaN,null,701,1
181774,2023-08-05,564,PJ,DENIED,Emprestimo,Smallville,NaN,NaN,594857,NaN,Education,282,NaN
274206,2023-02-01,2285,PJ,APPROVED,Emprestimo,Night City,NaN,NaN,293801,3,Education,824,0
271174,2023-06-19,524,PJ,DENIED,Emprestimo,Springfield,NaN,NaN,1074156,7,Agriculture,530,NaN
410511,2023-01-17,7275,PF,APPROVED,CartaoCredito,Springfield,21501,49,NaN,NaN,null,610,0
431231,2023-07-09,16947,PJ,DENIED,Emprestimo,Smallville,NaN,NaN,900660,8,Marketing,232,NaN
377889,2023-08-28,17545,PF,DENIED,CartaoCredito,Smallville,17220,19,NaN,NaN,null,491,NaN
135921,2023-04-24,10015,PJ,APPROVED,Emprestimo,Springfield,NaN,NaN,377743,14,Education,684,0
87537,2023-07-30,4591,PJ,APPROVED,Emprestimo,Night City,NaN,NaN,444081,9,HealthCare,883,0
194967,2023-04-24,6034,PJ,DENIED,Emprestimo,Smallville,NaN,NaN,549940,5,Agriculture,409,NaN
66549,2023-11-21,1679,PJ,APPROVED,CartaoCredito,Springfield,NaN,NaN,1793439,14,Education,630,0
393099,2023-04-27,4982,PJ,DENIED,CartaoCredito,Springfield,NaN,NaN,820225,18,HealthCare,488,NaN
409534,2023-03-12,3041,PF,DENIED,CartaoCredito,null,11765,25,NaN,NaN,null,638,NaN
457945,2023-04-11,3289,PJ,APPROVED,CartaoCredito,Springfield,NaN,NaN,280659,23,HealthCare,680,0
140910,2023-04-27,7089,PJ,DENIED,Emprestimo,Night City,NaN,NaN,NaN,32,Agriculture,640,NaN
384270,2023-06-10,1656,PF,DENIED,Emprestimo,Springfield,42623,69,NaN,NaN,null,314,NaN
464737,2023-02-12,1914,PF,APPROVED,Emprestimo,Night City,11665,68,NaN,NaN,null,759,0
61896,2023-02-24,12928,PF,DENIED,Emprestimo,Night City,48056,22,NaN,NaN,null,565,NaN
404452,2023-04-10,289,PJ,APPROVED,Emprestimo,Smallville,NaN,NaN,187205,6,Marketing,577,0
471806,2023-01-06,3324,PJ,DENIED,Emprestimo,Night City,NaN,NaN,640651,12,HealthCare,541,NaN
15392,2023-08-15,12198,PF,DENIED,Emprestimo,Smallville,24931,49,NaN,NaN,null,605,NaN
175643,2023-07-07,4713,PF,DENIED,CartaoCredito,Night City,78547,49,NaN,NaN,null,440,NaN
423157,2023-03-17,3953,PJ,DENIED,Emprestimo,Springfield,NaN,NaN,1378488,3,Education,346,NaN
225090,2023-05-08,1437,PJ,APPROVED,CartaoCredito,Smallville,NaN,NaN,230487,7,Education,620,0
142597,2023-04-26,2102,PF,DENIED,Emprestimo,Springfield,2108,57,NaN,NaN,null,418,NaN
274651,2023-02-21,9554,PF,DENIED,Emprestimo,Smallville,27390,50,NaN,NaN,null,568,NaN
33488,2023-09-14,4096,PF,APPROVED,Emprestimo,Night City,17066,38,NaN,NaN,null,678,0
137862,2023-04-14,3615,PJ,APPROVED,Emprestimo,Springfield,NaN,NaN,722692,6,Others,634,1
373463,2023-03-31,524,PJ,APPROVED,Emprestimo,Smallville,NaN,NaN,224094,2,Marketing,747,0
302332,2023-01-26,81,PJ,APPROVED,CartaoCredito,Springfield,NaN,NaN,198936,14,Education,629,0
329008,2023-08-12,16578,PF,APPROVED,CartaoCredito,Night City,31164,64,NaN,NaN,null,706,0
40407,2023-05-04,2366,PJ,DENIED,CartaoCredito,Smallville,NaN,NaN,46894,1,Education,634,NaN
260125,2023-06-11,4622,PF,DENIED,Emprestimo,Night City,2055,46,NaN,NaN,null,350,NaN
238655,2023-02-17,415,PJ,APPROVED,Emprestimo,Smallville,NaN,NaN,323381,9,Marketing,647,0
267797,2023-06-21,5746,PJ,DENIED,CartaoCredito,Springfield,NaN,NaN,526688,24,HealthCare,604,NaN
188809,2023-09-03,13483,PF,DENIED,Emprestimo,null,118775,46,NaN,NaN,null,279,NaN
29067,2023-02-08,4286,PF,APPROVED,CartaoCredito,Night City,121988,50,NaN,NaN,null,820,0
261940,2023-01-20,674,PF,APPROVED,CartaoCredito,Springfield,24987,26,NaN,NaN,null,568,1
450553,2023-06-05,4358,PF,DENIED,Emprestimo,Smallville,13017,61,NaN,NaN,null,362,NaN
297212,2023-03-07,7270,PF,APPROVED,Emprestimo,Night City,28431,25,NaN,NaN,null,586,0
87494,2023-08-05,2608,PJ,DENIED,Emprestimo,Springfield,NaN,NaN,359298,5,HealthCare,606,NaN
192775,2023-08-04,10595,PJ,APPROVED,CartaoCredito,Springfield,NaN,NaN,34560,20,Others,674,0
82476,2023-11-01,5230,PF,DENIED,Emprestimo,Springfield,199509,25,NaN,NaN,null,400,NaN
133755,2023-09-12,11476,PF,DENIED,Emprestimo,Smallville,86071,39,NaN,NaN,null,542,NaN
405448,2023-08-13,4884,PF,DENIED,Emprestimo,Smallville,16061,68,NaN,NaN,null,573,NaN
53952,2023-04-24,704,PJ,DENIED,Emprestimo,Smallville,NaN,NaN,1887557,7,Education,632,NaN
468855,2023-10-25,1853,PF,DENIED,Emprestimo,Night City,3054,32,NaN,NaN,null,433,NaN
300896,2023-09-17,1127,PF,DENIED,Emprestimo,Smallville,40211,27,NaN,NaN,null,414,NaN
353434,2023-09-02,11975,PF,DENIED,Emprestimo,Springfield,22608,56,NaN,NaN,null,397,NaN
378945,2023-07-14,7144,PF,APPROVED,Emprestimo,Springfield,NaN,29,NaN,NaN,null,664,0
60469,2023-12-21,5641,PJ,APPROVED,CartaoCredito,Smallville,NaN,NaN,44955,18,Agriculture,548,0
119750,2023-10-03,1790,PJ,APPROVED,CartaoCredito,Night City,NaN,NaN,173105,7,Education,629,0
388383,2023-06-19,1017,PJ,DENIED,Emprestimo,Night City,NaN,NaN,88240,7,Others,370,NaN
266771,2023-02-17,7062,PJ,DENIED,CartaoCredito,Smallville,NaN,NaN,2051487,1,Agriculture,507,NaN
1347,2023-10-23,3214,PF,DENIED,Emprestimo,Smallville,186372,54,NaN,NaN,null,453,NaN
23089,2023-12-01,1280,PJ,APPROVED,CartaoCredito,Night City,NaN,NaN,6635,6,Others,667,1
450201,2023-06-20,4794,PJ,DENIED,CartaoCredito,Smallville,NaN,NaN,123790,1,Marketing,522,NaN
452424,2023-06-15,206,PJ,DENIED,CartaoCredito,Smallville,NaN,NaN,768164,7,Education,494,NaN
6443,2023-09-07,1974,PF,DENIED,CartaoCredito,Smallville,6767,30,NaN,NaN,null,395,NaN
128216,2023-09-16,3161,PJ,DENIED,CartaoCredito,Springfield,NaN,NaN,604853,NaN,Education,584,NaN
24108,2023-06-19,801,PJ,DENIED,Emprestimo,Smallville,NaN,NaN,284240,5,Education,424,NaN
247341,2023-03-26,20885,PF,DENIED,Emprestimo,Night City,55670,60,NaN,NaN,null,401,NaN
190829,2023-03-23,1173,PF,APPROVED,Emprestimo,Springfield,53014,58,NaN,NaN,null,898,1
200792,2023-11-10,698,PF,APPROVED,CartaoCredito,Smallville,153233,28,NaN,NaN,null,660,0
482464,2023-08-13,1138,PF,DENIED,Emprestimo,null,24598,65,NaN,NaN,null,209,NaN
78688,2023-11-29,7328,PF,DENIED,CartaoCredito,Smallville,49914,28,NaN,NaN,null,422,NaN
93828,2023-05-23,2771,PF,DENIED,CartaoCredito,Smallville,109907,24,NaN,NaN,null,663,NaN
488197,2023-09-12,4167,PJ,APPROVED,CartaoCredito,Smallville,NaN,NaN,489472,27,Others,658,0
449570,2023-08-31,106,PF,DENIED,CartaoCredito,Smallville,32980,58,NaN,NaN,null,318,NaN
18541,2023-10-15,175,PJ,APPROVED,CartaoCredito,Springfield,NaN,NaN,770958,14,Marketing,532,0
289861,2023-11-18,2951,PJ,DENIED,CartaoCredito,Smallville,NaN,NaN,659231,15,Agriculture,609,NaN
421064,2023-06-14,8482,PJ,DENIED,Emprestimo,Smallville,NaN,NaN,364788,2,null,415,NaN
479172,2023-01-12,10825,PJ,DENIED,CartaoCredito,Springfield,NaN,NaN,99683,NaN,HealthCare,251,NaN
374353,2023-06-23,453,PJ,DENIED,Emprestimo,Springfield,NaN,NaN,160601,6,Agriculture,237,NaN
388323,2023-05-08,3865,PF,APPROVED,CartaoCredito,Smallville,6281,68,NaN,NaN,null,614,0
343778,2023-06-17,12222,PF,DENIED,Emprestimo,Night City,86714,24,NaN,NaN,null,280,NaN
219871,2023-03-04,2455,PF,APPROVED,Emprestimo,Springfield,85628,31,NaN,NaN,null,795,0
117711,2023-10-07,8847,PF,DENIED,Emprestimo,Smallville,6608,56,NaN,NaN,null,445,NaN
168717,2023-08-09,718,PJ,APPROVED,CartaoCredito,Smallville,NaN,NaN,17234,8,Others,659,0
130162,2023-02-16,13697,PF,APPROVED,Emprestimo,Night City,33882,51,NaN,NaN,null,699,1
218239,2023-02-07,6960,PF,APPROVED,Emprestimo,Springfield,94419,59,NaN,NaN,null,701,1
480172,2023-10-25,14180,PJ,APPROVED,Emprestimo,Springfield,NaN,NaN,1624885,7,HealthCare,805,0
377639,2023-10-18,5645,PJ,DENIED,CartaoCredito,Smallville,NaN,NaN,325715,0,Education,271,NaN
167739,2023-04-29,2258,PF,APPROVED,CartaoCredito,Night City,46917,31,NaN,NaN,null,829,0
142218,2023-08-25,13918,PJ,DENIED,Emprestimo,Smallville,NaN,NaN,728429,19,Marketing,677,NaN
433061,2023-10-16,1612,PF,DENIED,CartaoCredito,Springfield,155593,35,NaN,NaN,null,239,NaN
40836,2023-07-13,2019,PF,APPROVED,Emprestimo,Night City,162272,25,NaN,NaN,null,676,0
299650,2023-05-26,6033,PF,APPROVED,CartaoCredito,Springfield,4755,27,NaN,NaN,null,598,0
195459,2023-05-31,7248,PF,DENIED,Emprestimo,Night City,18180,27,NaN,NaN,null,223,NaN
62601,2023-08-14,13254,PJ,DENIED,Emprestimo,Night City,NaN,NaN,101607,11,Education,373,NaN
263215,2023-07-19,1146,PJ,DENIED,CartaoCredito,Springfield,NaN,NaN,59298,15,HealthCare,461,NaN
353017,2023-12-21,7997,PJ,DENIED,Emprestimo,Night City,NaN,NaN,470933,17,Agriculture,443,NaN
472877,2023-05-20,6707,PF,APPROVED,CartaoCredito,Springfield,32365,30,NaN,NaN,null,778,0
27616,2023-05-05,330,PF,APPROVED,Emprestimo,Smallville,3977,34,NaN,NaN,null,818,0
94029,2023-10-24,2449,PJ,APPROVED,CartaoCredito,Springfield,NaN,NaN,153297,2,Marketing,766,0
117014,2023-08-04,1662,PF,DENIED,Emprestimo,Smallville,10015,29,NaN,NaN,null,275,NaN
421705,2023-10-13,1816,PF,APPROVED,CartaoCredito,Night City,36283,30,NaN,NaN,null,837,1
270415,2023-06-08,20357,PF,DENIED,Emprestimo,Smallville,57111,46,NaN,NaN,null,674,NaN
24080,2023-10-14,5147,PJ,DENIED,CartaoCredito,Springfield,NaN,NaN,151196,9,Education,431,NaN
210201,2023-07-18,6324,PJ,APPROVED,Emprestimo,Night City,NaN,NaN,233816,2,HealthCare,889,0
36138,2023-03-27,18779,PJ,DENIED,CartaoCredito,Springfield,NaN,NaN,122328,3,HealthCare,566,NaN
459796,2023-08-30,2368,PJ,APPROVED,Emprestimo,Springfield,NaN,NaN,1072684,5,null,643,0
243844,2023-01-29,8093,PF,APPROVED,Emprestimo,Smallville,16682,31,NaN,NaN,null,611,0
454051,2023-12-05,2850,PJ,APPROVED,Emprestimo,null,NaN,NaN,787981,14,Others,618,0
148011,2023-07-29,10183,PF,DENIED,CartaoCredito,Night City,4774,22,NaN,NaN,null,644,NaN
405552,2023-06-27,996,PF,APPROVED,Emprestimo,Springfield,13419,31,NaN,NaN,null,805,0
442943,2023-08-04,14752,PJ,APPROVED,CartaoCredito,Springfield,NaN,NaN,163903,20,Marketing,797,0
162896,2023-06-18,1234,PF,DENIED,Emprestimo,Smallville,23222,61,NaN,NaN,null,629,NaN
171600,2023-07-22,1974,PJ,DENIED,CartaoCredito,Smallville,NaN,NaN,124010,1,Agriculture,446,NaN
45291,2023-10-27,7057,PJ,DENIED,Emprestimo,Smallville,NaN,NaN,852072,8,Education,513,NaN
289980,2023-03-06,2502,PF,APPROVED,CartaoCredito,Night City,64802,28,NaN,NaN,null,790,0
239467,2023-12-14,4685,PJ,DENIED,Emprestimo,Smallville,NaN,NaN,91425,9,Marketing,202,NaN
4179,2023-01-26,2940,PJ,APPROVED,Emprestimo,Smallville,NaN,NaN,444192,12,HealthCare,815,1
